comparison,scope,feature,group_a,n_a,mean_a,median_a,group_b,n_b,mean_b,median_b,cohens_d_a_minus_b,spearman_p_ai_vs_feature,spearman_pvalue
REAL_correct_vs_falseAI,Tiny-GenImage,aspect_ratio,CORRECT_CONFIDENT_REAL,833,1.2994295146963966,1.3333333333333333,FALSE_AI_REAL,56,1.2388139933651934,1.3333333333333333,0.2177043747123462,0.0309971763825013,0.3079071073876311
AI_correct_vs_falseREAL,ADM,mean_brightness,CORRECT_CONFIDENT_AI,41,0.4892434110115082,0.4985113328925319,FALSE_REAL_AI,7,0.4674246687849246,0.4825580228185023,0.1918785321788908,-0.0626134301270417,0.643577592961155
AI_correct_vs_falseREAL,ADM,std_brightness,CORRECT_CONFIDENT_AI,41,0.225253062485829,0.224451974809564,FALSE_REAL_AI,7,0.1854255091374978,0.1853732207764225,0.7225270480839543,0.4369976665802438,0.0006768545554877
AI_correct_vs_falseREAL,ADM,mean_saturation,CORRECT_CONFIDENT_AI,41,0.2566522798143648,0.234859099889956,FALSE_REAL_AI,7,0.2859333800484479,0.2960847620298119,-0.2236148499591346,-0.2574539797770288,0.053186808468938
AI_correct_vs_falseREAL,ADM,edge_density,CORRECT_CONFIDENT_AI,41,0.0823481831757093,0.0668646364795918,FALSE_REAL_AI,7,0.2178218385568513,0.1932198660714285,-2.3541496498713648,-0.3145579465906145,0.0171682364460809
AI_correct_vs_falseREAL,ADM,sharpness,CORRECT_CONFIDENT_AI,41,1262.9096969253171,1280.5243889706574,FALSE_REAL_AI,7,3236.580000442504,2415.115564986995,-2.1821722054565056,-0.4194322011926367,0.0011635772247308
AI_correct_vs_falseREAL,ADM,entropy,CORRECT_CONFIDENT_AI,41,7.068849874863893,7.331022422518266,FALSE_REAL_AI,7,7.44207851535843,7.495133848050594,-0.4584283837148473,0.1969147005444646,0.1420622967313084
AI_correct_vs_falseREAL,ADM,high_frequency_ratio,CORRECT_CONFIDENT_AI,41,0.0901539429123043,0.071309313023585,FALSE_REAL_AI,7,0.2643837361831561,0.1678916886234134,-1.9227586627996995,-0.6678117708063261,1.3906786230759096e-08
AI_correct_vs_falseREAL,ADM,width,CORRECT_CONFIDENT_AI,41,256.0,256.0,FALSE_REAL_AI,7,256.0,256.0,0.0,,
AI_correct_vs_falseREAL,ADM,height,CORRECT_CONFIDENT_AI,41,256.0,256.0,FALSE_REAL_AI,7,256.0,256.0,0.0,,
AI_correct_vs_falseREAL,ADM,aspect_ratio,CORRECT_CONFIDENT_AI,41,1.0,1.0,FALSE_REAL_AI,7,1.0,1.0,0.0,,
AI_correct_vs_falseREAL,FLUX.2-pro,mean_brightness,CORRECT_CONFIDENT_AI,8,0.5759092435607056,0.4668979511335783,FALSE_REAL_AI,54,0.4799515131009,0.4413409310990021,0.4861644734116067,0.1505070507050704,0.1349989690121028
AI_correct_vs_falseREAL,FLUX.2-pro,std_brightness,CORRECT_CONFIDENT_AI,8,0.2121466937745536,0.223465565542925,FALSE_REAL_AI,54,0.199645172733859,0.2029150733033932,0.2377050801425265,0.1036543654365436,0.3047599635663012
AI_correct_vs_falseREAL,FLUX.2-pro,mean_saturation,CORRECT_CONFIDENT_AI,8,0.2006482573498149,0.1680154483668467,FALSE_REAL_AI,54,0.2484546263528559,0.2233302305297119,-0.3185518228050656,-0.1514311431143114,0.1325915805602034
AI_correct_vs_falseREAL,FLUX.2-pro,edge_density,CORRECT_CONFIDENT_AI,8,0.0836704799107143,0.0788524394132653,FALSE_REAL_AI,54,0.1494369449168556,0.1437739158163265,-1.0011605866733402,-0.403156315631563,3.1991320734812426e-05
AI_correct_vs_falseREAL,FLUX.2-pro,sharpness,CORRECT_CONFIDENT_AI,8,1072.41915753557,1038.4384603655276,FALSE_REAL_AI,54,2183.6227621644452,1684.9456638473612,-0.7978312523054506,-0.3322292229222922,0.0007328634887954
AI_correct_vs_falseREAL,FLUX.2-pro,entropy,CORRECT_CONFIDENT_AI,8,6.523812906497655,7.362585624660176,FALSE_REAL_AI,54,7.067953035712224,7.467015558829669,-0.5036362420602323,-0.0463606360636063,0.6469351376474095
AI_correct_vs_falseREAL,FLUX.2-pro,high_frequency_ratio,CORRECT_CONFIDENT_AI,8,0.0868380129342577,0.0915915446945035,FALSE_REAL_AI,54,0.1695829050620157,0.1324010801406878,-0.9521022567248304,-0.3144674467446745,0.0014406385461085
AI_correct_vs_falseREAL,FLUX.2-pro,width,CORRECT_CONFIDENT_AI,8,1024.0,1024.0,FALSE_REAL_AI,54,1024.0,1024.0,0.0,,
AI_correct_vs_falseREAL,FLUX.2-pro,height,CORRECT_CONFIDENT_AI,8,1024.0,1024.0,FALSE_REAL_AI,54,1024.0,1024.0,0.0,,
AI_correct_vs_falseREAL,FLUX.2-pro,aspect_ratio,CORRECT_CONFIDENT_AI,8,1.0,1.0,FALSE_REAL_AI,54,1.0,1.0,0.0,,
AI_correct_vs_falseREAL,FLUX.2_max,mean_brightness,CORRECT_CONFIDENT_AI,7,0.6723512192153648,0.7275100066589134,FALSE_REAL_AI,73,0.4884258589437487,0.4444733954519307,1.041494229655736,0.3164356435643564,0.001339345811208
AI_correct_vs_falseREAL,FLUX.2_max,std_brightness,CORRECT_CONFIDENT_AI,7,0.1851411885860086,0.2018294428031207,FALSE_REAL_AI,73,0.205127024450087,0.2046208624562446,-0.4032808594295188,0.0654305430543054,0.5177790079422369
AI_correct_vs_falseREAL,FLUX.2_max,mean_saturation,CORRECT_CONFIDENT_AI,7,0.1335386163393929,0.121351743822529,FALSE_REAL_AI,73,0.2370670025287512,0.201289656487595,-0.7920448752458379,-0.2341434143414341,0.0190429390823641
AI_correct_vs_falseREAL,FLUX.2_max,edge_density,CORRECT_CONFIDENT_AI,7,0.0698740433673469,0.0687779017857142,FALSE_REAL_AI,73,0.1447321865389991,0.1424984056122449,-1.189325474412096,-0.3977797779777978,4.1631100784593014e-05
AI_correct_vs_falseREAL,FLUX.2_max,sharpness,CORRECT_CONFIDENT_AI,7,1105.620049240177,899.0239751192988,FALSE_REAL_AI,73,1894.7522156524308,1715.5709307728982,-0.7364611153053074,-0.2582658265826582,0.0094767219869748
AI_correct_vs_falseREAL,FLUX.2_max,entropy,CORRECT_CONFIDENT_AI,7,6.2043531716591565,6.528305097840109,FALSE_REAL_AI,73,7.1208607807458515,7.405036634804594,-0.8982444907612994,-0.1702130213021301,0.0904346865248387
AI_correct_vs_falseREAL,FLUX.2_max,high_frequency_ratio,CORRECT_CONFIDENT_AI,7,0.1209472437816836,0.0964923283071443,FALSE_REAL_AI,73,0.1473003521574167,0.1350361198328274,-0.2994781747830453,-0.1673927392739274,0.0959826971788986
AI_correct_vs_falseREAL,FLUX.2_max,width,CORRECT_CONFIDENT_AI,7,1024.0,1024.0,FALSE_REAL_AI,73,1024.0,1024.0,0.0,,
AI_correct_vs_falseREAL,FLUX.2_max,height,CORRECT_CONFIDENT_AI,7,1024.0,1024.0,FALSE_REAL_AI,73,1024.0,1024.0,0.0,,
AI_correct_vs_falseREAL,FLUX.2_max,aspect_ratio,CORRECT_CONFIDENT_AI,7,1.0,1.0,FALSE_REAL_AI,73,1.0,1.0,0.0,,
AI_correct_vs_falseREAL,GLM-Image,mean_brightness,CORRECT_CONFIDENT_AI,27,0.4510515834892985,0.4404218992284413,FALSE_REAL_AI,43,0.4569664805057198,0.417065990614996,-0.0299175157916376,-0.011041104110411,0.9131817015794044
AI_correct_vs_falseREAL,GLM-Image,std_brightness,CORRECT_CONFIDENT_AI,27,0.2113656484791862,0.2137750075705355,FALSE_REAL_AI,43,0.2089025598573995,0.2053879253580806,0.0555216488977308,0.0183378337833783,0.8562984806869733
AI_correct_vs_falseREAL,GLM-Image,mean_saturation,CORRECT_CONFIDENT_AI,27,0.325148522950847,0.3568243703731492,FALSE_REAL_AI,43,0.3063599749492819,0.2773691507853141,0.1072036519730178,0.0866606660666066,0.3912649078207144
AI_correct_vs_falseREAL,GLM-Image,edge_density,CORRECT_CONFIDENT_AI,27,0.1110439401455026,0.1005859375,FALSE_REAL_AI,43,0.1812526882119126,0.1781927614795918,-1.11153519838247,-0.494534937100747,1.69886636238609e-07
AI_correct_vs_falseREAL,GLM-Image,sharpness,CORRECT_CONFIDENT_AI,27,2347.4540493362274,1621.9795949491845,FALSE_REAL_AI,43,4850.672202482715,4494.043586980399,-1.0475232842304525,-0.5007260726072607,1.1242182061668677e-07
AI_correct_vs_falseREAL,GLM-Image,entropy,CORRECT_CONFIDENT_AI,27,7.1634812448431475,7.266979403963759,FALSE_REAL_AI,43,7.074832697529884,7.359562041548385,0.1139497311994646,-0.0396159615961596,0.6955514103428518
AI_correct_vs_falseREAL,GLM-Image,high_frequency_ratio,CORRECT_CONFIDENT_AI,27,0.1450418768721594,0.1253239580280698,FALSE_REAL_AI,43,0.2804571285393122,0.2476662674915874,-1.2001714826687284,-0.5202760276027603,2.8890155912766945e-08
AI_correct_vs_falseREAL,GLM-Image,width,CORRECT_CONFIDENT_AI,27,1024.0,1024.0,FALSE_REAL_AI,43,1024.0,1024.0,0.0,,
AI_correct_vs_falseREAL,GLM-Image,height,CORRECT_CONFIDENT_AI,27,1024.0,1024.0,FALSE_REAL_AI,43,1024.0,1024.0,0.0,,
AI_correct_vs_falseREAL,GLM-Image,aspect_ratio,CORRECT_CONFIDENT_AI,27,1.0,1.0,FALSE_REAL_AI,43,1.0,1.0,0.0,,
AI_correct_vs_falseREAL,GPT Image 2,mean_brightness,CORRECT_CONFIDENT_AI,65,0.5059846418747789,0.500671582930047,FALSE_REAL_AI,454,0.5807535796737129,0.5953802454184799,-0.4635363747368817,-0.1905309004983451,2.311726351377883e-07
AI_correct_vs_falseREAL,GPT Image 2,std_brightness,CORRECT_CONFIDENT_AI,65,0.2162920716481333,0.2115460893672869,FALSE_REAL_AI,454,0.2201756582110557,0.2128008981874813,-0.0487439919746768,-0.0337863532680554,0.3633271816844708
AI_correct_vs_falseREAL,GPT Image 2,mean_saturation,CORRECT_CONFIDENT_AI,65,0.3164720190961,0.2814936130702281,FALSE_REAL_AI,454,0.2115917767161931,0.1748850321378551,0.6109973826648055,0.2605857604125057,9.833518776811673e-13
AI_correct_vs_falseREAL,GPT Image 2,edge_density,CORRECT_CONFIDENT_AI,65,0.1162241218602825,0.1196388711734693,FALSE_REAL_AI,454,0.1333801055526836,0.1236846301020408,-0.3429288393569095,-0.2197930434976703,2.1595876558249695e-09
AI_correct_vs_falseREAL,GPT Image 2,sharpness,CORRECT_CONFIDENT_AI,65,2037.2567436404088,1564.24572460138,FALSE_REAL_AI,454,4100.188075668555,3138.930702731789,-0.7186808941494393,-0.2413201659086107,4.4388503011337993e-11
AI_correct_vs_falseREAL,GPT Image 2,entropy,CORRECT_CONFIDENT_AI,65,7.002233833391535,7.23699659944424,FALSE_REAL_AI,454,6.449504589266245,6.561838482582294,0.6600316908670099,0.0927794788249355,0.0123851960186787
AI_correct_vs_falseREAL,GPT Image 2,high_frequency_ratio,CORRECT_CONFIDENT_AI,65,0.1232994023877172,0.1086992804165195,FALSE_REAL_AI,454,0.2193599880764882,0.1670226102701766,-0.6733800140429538,-0.1707850318477579,3.6955332841534807e-06
AI_correct_vs_falseREAL,GPT Image 2,width,CORRECT_CONFIDENT_AI,65,1336.1538461538462,1448.0,FALSE_REAL_AI,454,1155.2819383259912,1086.0,0.948817830979986,0.1786785495989926,1.265284621478653e-06
AI_correct_vs_falseREAL,GPT Image 2,height,CORRECT_CONFIDENT_AI,65,1127.0153846153846,1016.0,FALSE_REAL_AI,454,1291.2488986784142,1332.0,-0.8204150644151464,-0.1348940911843289,0.0002673417292999
AI_correct_vs_falseREAL,GPT Image 2,aspect_ratio,CORRECT_CONFIDENT_AI,65,1.2425564964315958,1.4251968503937007,FALSE_REAL_AI,454,0.9428912766793928,0.8153153153153153,0.9361684848317156,0.1361213815264348,0.0002345893461063
AI_correct_vs_falseREAL,GPT-Image-1,mean_brightness,CORRECT_CONFIDENT_AI,22,0.4552459563974738,0.4370084656909638,FALSE_REAL_AI,45,0.3684412013607526,0.3324645788784263,0.4193877368097758,0.2166456645664566,0.0303875991916401
AI_correct_vs_falseREAL,GPT-Image-1,std_brightness,CORRECT_CONFIDENT_AI,22,0.1837179479274519,0.1799439577290527,FALSE_REAL_AI,45,0.1675446626217522,0.1717641975792066,0.2590722062019848,0.1062346234623462,0.2928132190162408
AI_correct_vs_falseREAL,GPT-Image-1,mean_saturation,CORRECT_CONFIDENT_AI,22,0.3944606891051874,0.4249722154486794,FALSE_REAL_AI,45,0.4905390611105553,0.4551163434123649,-0.4044861654272574,-0.2059525952595259,0.0398089062202843
AI_correct_vs_falseREAL,GPT-Image-1,edge_density,CORRECT_CONFIDENT_AI,22,0.0699048440398886,0.0607959980867346,FALSE_REAL_AI,45,0.112461468962585,0.102180325255102,-0.7771485332831012,-0.3896909690969096,6.135325626591344e-05
AI_correct_vs_falseREAL,GPT-Image-1,sharpness,CORRECT_CONFIDENT_AI,22,868.1367733127296,866.9569192077656,FALSE_REAL_AI,45,1787.8478993299802,996.8201148661908,-0.5537820382170623,-0.2094809480948094,0.036461739831545
AI_correct_vs_falseREAL,GPT-Image-1,entropy,CORRECT_CONFIDENT_AI,22,6.609239961626198,6.7717951819895426,FALSE_REAL_AI,45,6.729877652608045,7.053191407363656,-0.1320778773088005,-0.1501950195019502,0.1358193198503368
AI_correct_vs_falseREAL,GPT-Image-1,high_frequency_ratio,CORRECT_CONFIDENT_AI,22,0.1129072965086421,0.0967577787880264,FALSE_REAL_AI,45,0.1850693189643618,0.1346773985680455,-0.5704728522722825,-0.233099309930993,0.0195991135844676
AI_correct_vs_falseREAL,GPT-Image-1,width,CORRECT_CONFIDENT_AI,22,1024.0,1024.0,FALSE_REAL_AI,45,1024.0,1024.0,0.0,,
AI_correct_vs_falseREAL,GPT-Image-1,height,CORRECT_CONFIDENT_AI,22,1024.0,1024.0,FALSE_REAL_AI,45,1024.0,1024.0,0.0,,
AI_correct_vs_falseREAL,GPT-Image-1,aspect_ratio,CORRECT_CONFIDENT_AI,22,1.0,1.0,FALSE_REAL_AI,45,1.0,1.0,0.0,,
AI_correct_vs_falseREAL,GPT-Image-1.5,mean_brightness,CORRECT_CONFIDENT_AI,9,0.5934081592272326,0.6119672526041666,FALSE_REAL_AI,69,0.4863130804948791,0.4561655827174619,0.5841416351015536,0.3205160516051605,0.0011496652973968
AI_correct_vs_falseREAL,GPT-Image-1.5,std_brightness,CORRECT_CONFIDENT_AI,9,0.2276276292966945,0.2276476052268461,FALSE_REAL_AI,69,0.2089789254093813,0.206546000743259,0.4134624771894967,0.1025982598259826,0.3097403824771019
AI_correct_vs_falseREAL,GPT-Image-1.5,mean_saturation,CORRECT_CONFIDENT_AI,9,0.2208551476146013,0.2007155987394957,FALSE_REAL_AI,69,0.3446554210452297,0.3437825130052021,-0.6500120955344266,-0.1722532253225322,0.0865819649014329
AI_correct_vs_falseREAL,GPT-Image-1.5,edge_density,CORRECT_CONFIDENT_AI,9,0.0862740929705215,0.0776466836734693,FALSE_REAL_AI,69,0.1993241760019225,0.211196588010204,-1.5773653531764025,-0.4600420042004199,1.4690854358584396e-06
AI_correct_vs_falseREAL,GPT-Image-1.5,sharpness,CORRECT_CONFIDENT_AI,9,1554.485304624944,919.0385441901236,FALSE_REAL_AI,69,3558.267951849177,2629.566296934535,-0.6333872634711953,-0.3502790279027902,0.0003534051992829
AI_correct_vs_falseREAL,GPT-Image-1.5,entropy,CORRECT_CONFIDENT_AI,9,6.812007528792353,6.936304856479621,FALSE_REAL_AI,69,7.2688533881280435,7.573857401821968,-0.4760007324494462,-0.1908550855085508,0.0571608110636508
AI_correct_vs_falseREAL,GPT-Image-1.5,high_frequency_ratio,CORRECT_CONFIDENT_AI,9,0.111798110695633,0.0855149225768951,FALSE_REAL_AI,69,0.2316390085378296,0.2026220695463491,-1.04181329948206,-0.2881128112811281,0.0036513554644843
AI_correct_vs_falseREAL,GPT-Image-1.5,width,CORRECT_CONFIDENT_AI,9,1024.0,1024.0,FALSE_REAL_AI,69,1024.0,1024.0,0.0,,
AI_correct_vs_falseREAL,GPT-Image-1.5,height,CORRECT_CONFIDENT_AI,9,1024.0,1024.0,FALSE_REAL_AI,69,1024.0,1024.0,0.0,,
AI_correct_vs_falseREAL,GPT-Image-1.5,aspect_ratio,CORRECT_CONFIDENT_AI,9,1.0,1.0,FALSE_REAL_AI,69,1.0,1.0,0.0,,
AI_correct_vs_falseREAL,HunyuanImage-3.0,mean_brightness,CORRECT_CONFIDENT_AI,16,0.5850825561865372,0.5738002921481092,FALSE_REAL_AI,56,0.4447803678056043,0.4370421890240471,1.1771514602184805,0.3513951395139514,0.0003373319586824
AI_correct_vs_falseREAL,HunyuanImage-3.0,std_brightness,CORRECT_CONFIDENT_AI,16,0.2083658172246576,0.2088555029563175,FALSE_REAL_AI,56,0.2233099993366574,0.2230812188598596,-0.4802996047980278,-0.0423402340234023,0.6757520782620889
AI_correct_vs_falseREAL,HunyuanImage-3.0,mean_saturation,CORRECT_CONFIDENT_AI,16,0.2428098241249624,0.2070240987019807,FALSE_REAL_AI,56,0.3324152735871134,0.3361376581882753,-0.7586471880940437,-0.1785658565856585,0.0754820888478165
AI_correct_vs_falseREAL,HunyuanImage-3.0,edge_density,CORRECT_CONFIDENT_AI,16,0.0924732441804846,0.0753447863520408,FALSE_REAL_AI,56,0.1808519724854227,0.1856664540816326,-1.970261439108879,-0.6123750746354433,1.2860204965134126e-11
AI_correct_vs_falseREAL,HunyuanImage-3.0,sharpness,CORRECT_CONFIDENT_AI,16,1213.4895685158488,889.1421585762216,FALSE_REAL_AI,56,2714.415011934063,2556.3237397203043,-1.4666762292728148,-0.6141734173417341,1.0784522073009838e-11
